     1,2169.2,238.95,43,1
     2,3593.9,151.45,43,1
     3,1876.1,340.92,43,1
     4,3187.8,106.83,43,1
     5,3283.3,108.71,44,1
     6,958.12,1201.6,44,1
     7,5766.7,2395.3,44,1
     8,4391.2,689.22,44,1
     9,4778.9,1160.4,42,1
    10,3387.4,118.05,44,1
    11,2773.9,122.43,42,1
    12,5319.1,1383.7,43,1
    13,4375.3,421.87,43,1
    14,4789.1,764.86,44,1
    15,1453.9,1002.4,43,1
    16,5645.7,3979.6,44,1
    17,5657.1,1753.4,51,1
    18,5556,2269.5,44,1
    19,1669.9,804.3,44,1
    20,4720.8,894.9,43,1
    21,1579.3,833.69,44,1
    22,3353.1,5752.6,44,1
    23,2782,5842.5,44,1
    24,2409.4,506.42,43,1
    25,3135.8,289.41,43,1
    26,1173.2,816.84,44,1
    27,1739.5,5131.5,45,1
    28,4967,1192,43,1
    29,1646.4,1253.6,43,1
    30,4067,488.24,42,1
    31,552.97,1924.5,44,1
    32,2761.4,350.75,43,1
    33,5750.3,3313.2,43,1
    34,1584,1017.9,43,1
    35,4093.9,296.57,44,1
    36,2996.8,452.18,43,1
    37,1090.1,4928.5,44,1
    38,3292.6,298.79,44,1
    39,4243.9,1174.7,43,1
    40,5362.5,4270.7,43,1
    41,724.46,2349.2,44,1
    42,5428,2285.3,43,1
    43,5792.7,2821.1,43,1
    44,3733,927.88,43,1
    45,3777.9,598.09,43,1
    46,4607.3,716.68,43,1
    47,5064.9,1735.6,43,1
    48,849.08,1573.5,42,1
    49,4453.3,761.45,43,1
    50,4461.2,472.03,42,1
    51,5725.4,2992.9,44,1
    52,3619,274.82,43,1
    53,1022.2,5009.7,44,1
    54,5756.3,2299.1,43,1
    55,4342.8,779.74,43,1
    56,5033.6,4401.1,44,1
    57,3825.5,303.49,42,1
    58,1511.9,537.2,43,1
    59,1228.2,980.52,43,1
    60,3797.6,202.53,43,1
    61,5701,3771.2,42,1
    62,4649.2,1427.9,43,1
    63,2063.5,546.81,43,1
    64,3454,5760.1,44,1
    65,2546.5,900.25,42,1
    66,1267.2,1252.2,42,1
    67,3894.6,226.21,44,1
    68,5358.9,4366.6,43,1
    69,969.3,4747.3,44,1
    70,1974.1,320.32,44,1
    71,349.67,2671,44,1
    72,4394.6,1284.6,43,1
    73,1394.6,5105,43,1
    74,4857.1,4940.9,43,1
    75,5794.5,3229.3,44,1
    76,5649.2,2800.5,43,1
    77,5370.7,2026.4,43,1
    78,5633.2,2689.6,43,1
    79,2868.9,103.17,43,1
    80,1288.6,4882.8,45,1
    81,5374.4,2545.4,43,1
    82,5417,3423.6,43,1
    83,582.09,1834,42,1
    84,5337.5,4582.3,43,1
    85,4852,4605.8,43,1
    86,5327.9,4463.8,43,1
    87,480.12,4013.5,44,1
    88,5644.1,4076.5,43,1
    89,3419.5,252.81,54,1
    90,1146,912.88,43,1
    91,3731.5,1139.9,42,1
    92,5584.2,3792.9,43,1
    93,2260.8,208.12,43,1
    94,3049.2,246.31,43,1
    95,5548.2,1570.2,43,1
