2040,2107,-0.8660254037844481,1.5,0
2097,2164,0.8660254037844339,1.5,0
4857,4924,0.8660254037844339,1.5,1
2612,2613,1.7320508075688679,0.0,1
6028,6095,-0.8660254037844481,1.5,1
154,155,1.732050807568875,0.0,0
4631,4698,0.866025403784441,1.5,0
435,502,0.8660254037844339,1.5,0
2000,2001,1.7320508075688679,0.0,1
3706,3773,-0.866025403784441,1.5,1
2381,2448,0.8660254037844481,1.5,0
132,199,-0.8660254037844481,1.5,1
18,85,-0.8660254037844339,1.5,0
3153,3220,0.8660254037844384,1.5,1
4170,4171,1.732050807568882,0.0,1
3149,3216,0.8660254037844481,1.5,1
326,327,1.7320508075688963,0.0,1
2750,2751,1.7320508075688767,0.0,1
3962,4029,-0.8660254037844375,1.5,0
1622,1689,-0.8660254037844339,1.5,1
5807,5874,0.8660254037844339,1.5,1
488,555,-0.866025403784441,1.5,0
1632,1633,1.732050807568875,0.0,0
4085,4152,0.8660254037844481,1.5,0
3432,3433,1.732050807568875,0.0,1
1801,1868,0.8660254037844481,1.5,0
5894,5895,1.7320508075688679,0.0,0
5054,5121,-0.8660254037844339,1.5,0
636,703,-0.8660254037844339,1.5,0
3268,3335,-0.8660254037844197,1.5,1
6166,6167,1.7320508075688776,0.0,1
3112,3113,1.732050807568882,0.0,0
1232,1233,1.732050807568882,0.0,0
4946,4947,1.7320508075688679,0.0,1
6372,6373,1.732050807568875,0.0,1
3894,3895,1.7320508075688785,0.0,0
5002,5003,1.7320508075688679,0.0,0
3698,3699,1.732050807568882,0.0,0
4005,4072,0.8660254037844197,1.5,1
2881,2948,0.8660254037844481,1.5,1
3554,3555,1.7320508075688767,0.0,1
3322,3389,-0.8660254037844339,1.5,0
437,504,0.8660254037844339,1.5,1
1760,1827,-0.8660254037844339,1.5,1
1008,1009,1.7320508075688767,0.0,0
5295,5362,0.8660254037844384,1.5,0
6632,6699,-0.8660254037844197,1.5,1
4445,4512,0.866025403784441,1.5,1
276,277,1.7320508075688785,0.0,1
3498,3565,-0.8660254037844339,1.5,1
1713,1780,0.8660254037844481,1.5,1
6084,6085,1.7320508075688963,0.0,1
2225,2292,0.8660254037844339,1.5,0
5823,5890,0.8660254037844481,1.5,0
2198,2265,-0.8660254037844197,1.5,0
2308,2309,1.732050807568882,0.0,0
2652,2653,1.732050807568882,0.0,0
6328,6395,-0.8660254037844481,1.5,0
6156,6157,1.7320508075688679,0.0,1
3718,3719,1.7320508075688679,0.0,0
4846,4913,-0.8660254037844339,1.5,1
838,905,-0.8660254037844481,1.5,1
4822,4889,-0.8660254037844481,1.5,0
3576,3643,-0.866025403784441,1.5,0
761,828,0.8660254037844339,1.5,1
5314,5381,-0.866025403784441,1.5,1
896,963,-0.866025403784441,1.5,0
2095,2162,0.8660254037844339,1.5,1
454,521,-0.8660254037844197,1.5,0
2996,2997,1.7320508075688679,0.0,0
5211,5278,0.8660254037844197,1.5,1
3560,3561,1.732050807568875,0.0,1
2140,2207,-0.8660254037844481,1.5,1
4220,4221,1.7320508075688679,0.0,1
904,971,-0.8660254037844339,1.5,1
5326,5393,-0.8660254037844339,1.5,0
1776,1843,-0.8660254037844481,1.5,1
6297,6364,0.8660254037844197,1.5,0
5995,6062,0.8660254037844481,1.5,1
5496,5563,-0.8660254037844384,1.5,0
233,300,0.8660254037844481,1.5,0
1365,1432,0.866025403784441,1.5,1
2176,2177,1.732050807568882,0.0,0
4799,4866,0.8660254037844481,1.5,1
944,945,1.7320508075688767,0.0,1
4228,4295,-0.8660254037844393,1.5,0
970,1037,-0.8660254037844481,1.5,0
6229,6296,0.8660254037844481,1.5,0
1912,1979,-0.8660254037844481,1.5,1
4533,4600,0.8660254037844481,1.5,1
803,870,0.8660254037844197,1.5,1
4742,4743,1.7320508075688963,0.0,0
3053,3120,0.8660254037844481,1.5,0
4601,4668,0.8660254037844339,1.5,0
4409,4476,0.8660254037844197,1.5,0
3437,3504,0.8660254037844339,1.5,0
1496,1497,1.732050807568875,0.0,1
5378,5445,-0.8660254037844339,1.5,0
4974,5041,-0.8660254037844339,1.5,1
2978,3045,-0.8660254037844481,1.5,0
100,167,-0.8660254037844339,1.5,0
2410,2477,-0.8660254037844481,1.5,0
4480,4481,1.7320508075688963,0.0,1
1396,1397,1.7320508075688963,0.0,0
2588,2655,-0.8660254037844481,1.5,0
3604,3671,-0.8660254037844481,1.5,1
4726,4727,1.7320508075688679,0.0,1
6330,6331,1.732050807568882,0.0,1
2104,2171,-0.8660254037844339,1.5,0
5964,5965,1.7320508075688774,0.0,0
4652,4653,1.7320508075688679,0.0,1
5922,5989,-0.8660254037844481,1.5,0
2673,2740,0.8660254037844197,1.5,1
285,352,0.866025403784441,1.5,0
4975,5042,0.866025403784441,1.5,1
1000,1067,-0.8660254037844197,1.5,1
6037,6104,0.8660254037844393,1.5,0
6609,6676,0.8660254037844339,1.5,0
1502,1503,1.732050807568882,0.0,0
4662,4729,-0.8660254037844339,1.5,1
1344,1345,1.7320508075688785,0.0,0
4699,4766,0.8660254037844375,1.5,1
3803,3870,0.8660254037844481,1.5,0
860,861,1.7320508075688963,0.0,0
1446,1447,1.732050807568882,0.0,0
5011,5078,0.8660254037844481,1.5,1
4758,4825,-0.8660254037844386,1.5,1
6328,6329,1.732050807568882,0.0,0
2763,2830,0.8660254037844339,1.5,0
2791,2858,0.8660254037844481,1.5,1
4175,4242,0.866025403784441,1.5,1
1320,1321,1.732050807568882,0.0,1
3540,3607,-0.8660254037844197,1.5,0
2444,2445,1.732050807568882,0.0,1
4851,4918,0.8660254037844339,1.5,1
2996,3063,-0.8660254037844481,1.5,0
940,1007,-0.8660254037844384,1.5,1
3458,3459,1.732050807568882,0.0,0
5454,5455,1.7320508075688679,0.0,0
5436,5437,1.732050807568875,0.0,0
1425,1492,0.8660254037844339,1.5,1
3415,3482,0.8660254037844481,1.5,1
4576,4577,1.732050807568875,0.0,1
796,863,-0.8660254037844481,1.5,0
3992,3993,1.732050807568882,0.0,1
3252,3319,-0.8660254037844481,1.5,1
1564,1565,1.732050807568882,0.0,1
3986,3987,1.7320508075688679,0.0,1
5030,5031,1.7320508075688767,0.0,0
3728,3795,-0.8660254037844339,1.5,0
2676,2677,1.7320508075688679,0.0,1
71,138,0.8660254037844384,1.5,0
4674,4675,1.7320508075688679,0.0,0
4298,4365,-0.866025403784441,1.5,1
3635,3702,0.866025403784441,1.5,1
1924,1991,-0.8660254037844481,1.5,1
2535,2602,0.8660254037844197,1.5,1
1059,1126,0.8660254037844197,1.5,1
1129,1196,0.8660254037844481,1.5,0
1072,1139,-0.8660254037844481,1.5,1
3292,3293,1.732050807568875,0.0,0
5369,5436,0.8660254037844375,1.5,0
3474,3541,-0.8660254037844481,1.5,1
5612,5613,1.7320508075688679,0.0,0
1750,1751,1.7320508075688785,0.0,1
5571,5638,0.866025403784441,1.5,0
2476,2543,-0.8660254037844197,1.5,0
