1,0.8660254037844386,0.5,4
2,1.7320508075688772,2.0,4
3,0.8660254037844386,2.5,4
4,1.7320508075688772,1.0,5
5,0.8660254037844386,3.5,5
6,1.7320508075688772,5.0,4
7,0.8660254037844386,5.5,6
8,1.7320508075688772,4.0,6
9,0.8660254037844386,6.5,5
10,1.7320508075688772,8.0,5
11,0.8660254037844386,8.5,7
12,1.7320508075688772,7.0,3
13,0.8660254037844386,9.5,5
14,1.7320508075688772,11.0,6
15,0.8660254037844386,11.5,6
16,1.7320508075688772,10.0,7
17,0.8660254037844386,12.5,5
18,1.7320508075688772,14.0,5
19,0.8660254037844386,14.5,4
20,1.7320508075688772,13.0,3
21,0.8660254037844386,15.5,4
22,1.7320508075688772,17.0,6
23,0.8660254037844386,17.5,3
24,1.7320508075688772,16.0,4
25,0.8660254037844386,18.5,6
26,1.7320508075688772,20.0,5
27,0.8660254037844386,20.5,5
28,1.7320508075688772,19.0,4
29,0.8660254037844386,21.5,5
30,1.7320508075688772,23.0,4
31,0.8660254037844386,23.5,4
32,1.7320508075688772,22.0,2
33,0.8660254037844386,24.5,4
34,1.7320508075688772,26.0,5
35,0.8660254037844386,26.5,4
36,1.7320508075688772,25.0,5
37,0.8660254037844386,27.5,7
38,1.7320508075688772,29.0,4
39,0.8660254037844386,29.5,5
40,1.7320508075688772,28.0,6
41,2.598076211353316,0.5,5
42,3.4641016151377544,2.0,5
43,2.598076211353316,2.5,6
44,3.4641016151377544,1.0,5
45,2.598076211353316,3.5,5
46,3.4641016151377544,5.0,4
47,2.598076211353316,5.5,5
48,3.4641016151377544,4.0,5
49,2.598076211353316,6.5,2
50,3.4641016151377544,8.0,4
51,2.598076211353316,8.5,2
52,3.4641016151377544,7.0,5
53,2.598076211353316,9.5,5
54,3.4641016151377544,11.0,4
55,2.598076211353316,11.5,2
56,3.4641016151377544,10.0,4
57,2.598076211353316,12.5,3
58,3.4641016151377544,14.0,3
59,2.598076211353316,14.5,4
60,3.4641016151377544,13.0,4
61,2.598076211353316,15.5,5
62,3.4641016151377544,17.0,2
63,2.598076211353316,17.5,5
64,3.4641016151377544,16.0,5
65,2.598076211353316,18.5,6
66,3.4641016151377544,20.0,4
67,2.598076211353316,20.5,3
68,3.4641016151377544,19.0,4
69,2.598076211353316,21.5,2
70,3.4641016151377544,23.0,3
71,2.598076211353316,23.5,3
72,3.4641016151377544,22.0,3
73,2.598076211353316,24.5,3
74,3.4641016151377544,26.0,5
75,2.598076211353316,26.5,6
76,3.4641016151377544,25.0,6
77,2.598076211353316,27.5,5
78,3.4641016151377544,29.0,4
79,2.598076211353316,29.5,7
80,3.4641016151377544,28.0,4
81,4.330127018922193,0.5,5
82,5.196152422706631,2.0,4
83,4.330127018922193,2.5,3
84,5.196152422706631,1.0,5
85,4.330127018922193,3.5,1
86,5.196152422706631,5.0,2
87,4.330127018922193,5.5,5
88,5.196152422706631,4.0,5
89,4.330127018922193,6.5,3
90,5.196152422706631,8.0,3
91,4.330127018922193,8.5,5
92,5.196152422706631,7.0,6
93,4.330127018922193,9.5,3
94,5.196152422706631,11.0,3
95,4.330127018922193,11.5,2
96,5.196152422706631,10.0,4
97,4.330127018922193,12.5,3
98,5.196152422706631,14.0,5
99,4.330127018922193,14.5,3
100,5.196152422706631,13.0,5
101,4.330127018922193,15.5,4
102,5.196152422706631,17.0,4
103,4.330127018922193,17.5,5
104,5.196152422706631,16.0,4
105,4.330127018922193,18.5,7
106,5.196152422706631,20.0,5
107,4.330127018922193,20.5,2
108,5.196152422706631,19.0,5
109,4.330127018922193,21.5,5
110,5.196152422706631,23.0,5
111,4.330127018922193,23.5,3
112,5.196152422706631,22.0,3
113,4.330127018922193,24.5,5
114,5.196152422706631,26.0,6
115,4.330127018922193,26.5,8
116,5.196152422706631,25.0,7
117,4.330127018922193,27.5,4
118,5.196152422706631,29.0,3
119,4.330127018922193,29.5,4
120,5.196152422706631,28.0,6
121,6.06217782649107,0.5,5
122,6.928203230275509,2.0,3
123,6.06217782649107,2.5,6
124,6.928203230275509,1.0,4
125,6.06217782649107,3.5,6
126,6.928203230275509,5.0,6
127,6.06217782649107,5.5,4
128,6.928203230275509,4.0,3
129,6.06217782649107,6.5,4
130,6.928203230275509,8.0,3
131,6.06217782649107,8.5,6
132,6.928203230275509,7.0,3
133,6.06217782649107,9.5,2
134,6.928203230275509,11.0,1
135,6.06217782649107,11.5,3
136,6.928203230275509,10.0,4
137,6.06217782649107,12.5,7
138,6.928203230275509,14.0,5
139,6.06217782649107,14.5,4
140,6.928203230275509,13.0,2
141,6.06217782649107,15.5,4
142,6.928203230275509,17.0,3
143,6.06217782649107,17.5,6
144,6.928203230275509,16.0,3
145,6.06217782649107,18.5,5
146,6.928203230275509,20.0,4
147,6.06217782649107,20.5,3
148,6.928203230275509,19.0,3
149,6.06217782649107,21.5,5
150,6.928203230275509,23.0,2
151,6.06217782649107,23.5,6
152,6.928203230275509,22.0,4
153,6.06217782649107,24.5,5
154,6.928203230275509,26.0,4
155,6.06217782649107,26.5,6
156,6.928203230275509,25.0,5
157,6.06217782649107,27.5,4
158,6.928203230275509,29.0,2
159,6.06217782649107,29.5,5
160,6.928203230275509,28.0,4
161,7.794228634059947,0.5,4
162,8.660254037844386,2.0,3
163,7.794228634059947,2.5,4
164,8.660254037844386,1.0,4
165,7.794228634059947,3.5,3
166,8.660254037844386,5.0,6
167,7.794228634059947,5.5,6
168,8.660254037844386,4.0,7
169,7.794228634059947,6.5,7
170,8.660254037844386,8.0,5
171,7.794228634059947,8.5,4
172,8.660254037844386,7.0,5
173,7.794228634059947,9.5,4
174,8.660254037844386,11.0,4
175,7.794228634059947,11.5,3
176,8.660254037844386,10.0,5
177,7.794228634059947,12.5,7
178,8.660254037844386,14.0,2
179,7.794228634059947,14.5,3
180,8.660254037844386,13.0,3
181,7.794228634059947,15.5,4
182,8.660254037844386,17.0,2
183,7.794228634059947,17.5,5
184,8.660254037844386,16.0,5
185,7.794228634059947,18.5,4
186,8.660254037844386,20.0,2
187,7.794228634059947,20.5,0
188,8.660254037844386,19.0,5
189,7.794228634059947,21.5,3
190,8.660254037844386,23.0,4
191,7.794228634059947,23.5,4
192,8.660254037844386,22.0,6
193,7.794228634059947,24.5,5
194,8.660254037844386,26.0,3
195,7.794228634059947,26.5,2
196,8.660254037844386,25.0,6
197,7.794228634059947,27.5,5
198,8.660254037844386,29.0,3
199,7.794228634059947,29.5,3
200,8.660254037844386,28.0,4
201,9.526279441628825,0.5,5
202,10.392304845413264,2.0,1
203,9.526279441628825,2.5,3
204,10.392304845413264,1.0,5
205,9.526279441628825,3.5,4
206,10.392304845413264,5.0,6
207,9.526279441628825,5.5,5
208,10.392304845413264,4.0,3
209,9.526279441628825,6.5,5
210,10.392304845413264,8.0,7
211,9.526279441628825,8.5,4
212,10.392304845413264,7.0,4
213,9.526279441628825,9.5,4
214,10.392304845413264,11.0,5
215,9.526279441628825,11.5,5
216,10.392304845413264,10.0,5
217,9.526279441628825,12.5,5
218,10.392304845413264,14.0,5
219,9.526279441628825,14.5,4
220,10.392304845413264,13.0,5
221,9.526279441628825,15.5,5
222,10.392304845413264,17.0,6
223,9.526279441628825,17.5,3
224,10.392304845413264,16.0,5
225,9.526279441628825,18.5,3
226,10.392304845413264,20.0,5
227,9.526279441628825,20.5,3
228,10.392304845413264,19.0,5
229,9.526279441628825,21.5,4
230,10.392304845413264,23.0,4
231,9.526279441628825,23.5,6
232,10.392304845413264,22.0,4
233,9.526279441628825,24.5,4
234,10.392304845413264,26.0,5
235,9.526279441628825,26.5,2
236,10.392304845413264,25.0,3
