2.598076211353316,0.0
7.794228634059947,0.0
8.660254037844386,-0.5
9.526279441628825,0.0
10.392304845413264,-0.5
11.258330249197702,0.0
12.12435565298214,-0.5
12.990381056766578,0.0
13.856406460551018,-0.5
32.042939940024226,0.0
32.90896534380867,-0.5
33.77499074759311,0.0
37.23909236273086,0.0
38.1051177665153,-0.5
38.97114317029974,0.0
39.837168574084174,-0.5
40.703193977868615,0.0
41.569219381653056,-0.5
42.43524478543749,0.0
43.30127018922193,-0.5
44.167295593006365,0.0
45.033320996790806,-0.5
45.89934640057525,0.0
46.76537180435968,-0.5
58.88972745734183,-0.5
59.75575286112626,0.0
60.6217782649107,-0.5
61.48780366869514,0.0
77.94228634059948,-0.5
79.67433714816835,-0.5
80.5403625519528,0.0
81.40638795573723,-0.5
82.27241335952166,0.0
83.13843876330611,-0.5
84.00446416709055,0.0
0.8660254037844386,1.0
1.7320508075688772,1.5
2.598076211353316,1.0
3.4641016151377544,1.5
6.06217782649107,1.0
6.928203230275509,1.5
7.794228634059947,1.0
8.660254037844386,1.5
9.526279441628825,1.0
10.392304845413264,1.5
11.258330249197702,1.0
12.12435565298214,1.5
12.990381056766578,1.0
13.856406460551018,1.5
14.722431864335457,1.0
15.588457268119894,1.5
16.454482671904334,1.0
17.32050807568877,1.5
18.186533479473212,1.0
19.05255888325765,1.5
22.516660498395403,1.5
23.38268590217984,1.0
24.24871130596428,1.5
25.11473670974872,1.0
25.980762113533157,1.5
26.846787517317598,1.0
27.712812921102035,1.5
31.17691453623979,1.5
32.042939940024226,1.0
32.90896534380867,1.5
33.77499074759311,1.0
34.64101615137754,1.5
36.373066958946424,1.5
37.23909236273086,1.0
38.1051177665153,1.5
38.97114317029974,1.0
39.837168574084174,1.5
40.703193977868615,1.0
41.569219381653056,1.5
42.43524478543749,1.0
43.30127018922193,1.5
44.167295593006365,1.0
45.033320996790806,1.5
45.89934640057525,1.0
46.76537180435968,1.5
47.63139720814412,1.0
48.49742261192856,1.5
55.42562584220407,1.5
56.29165124598851,1.0
57.157676649772945,1.5
58.023702053557386,1.0
58.88972745734183,1.5
59.75575286112626,1.0
60.6217782649107,1.5
61.48780366869514,1.0
62.35382907247958,1.5
63.21985447626402,1.0
64.08587988004845,1.5
64.9519052838329,1.0
69.28203230275508,1.5
76.2102355330306,1.5
77.07626093681503,1.0
77.94228634059948,1.5
78.80831174438391,1.0
79.67433714816835,1.5
80.5403625519528,1.0
81.40638795573723,1.5
82.27241335952166,1.0
83.13843876330611,1.5
84.00446416709055,1.0
