-4.12068952500718           2.16035823932638           -1.4272602           2.4263937e-06           -3.418763e-07           -2.0646663e-07           4
-12.9073570100967           -30.8986511135801           -1.073469           -5.9638729e-06           -1.0375328e-05           -7.8033379e-06           4
12.9329211817209           29.942979756943           2.2317009           -9.7223851e-06           3.0887189e-06           4.8855554e-06           3
-9.51027750293661           15.5455504453161           -0.020987275           -8.838523e-06           5.2564036e-07           3.1883867e-07           4
-27.2070240206633           -2.98823430511358           1.436602           8.0415369e-06           2.0801292e-07           -8.2470016e-07           4
-27.8586878132772           -6.95529981921272           -1.1472918           4.8886016e-06           -6.1820455e-06           6.1791323e-06           4
-21.9086252952526           -6.14673225152932           -5.3618927           8.2977711e-06           3.5646155e-06           -2.2131991e-06           3
-17.3300847220645           3.97320460862449           0.79667063           9.4579119e-07           2.420852e-06           -3.6474125e-07           4
-7.78642708766942           -5.63910437593622           4.9995562           6.9645275e-06           1.5395316e-06           -1.3044018e-06           2
-19.8326266495955           -27.505396729386           -1.5536635           -1.394742e-05           2.0290979e-06           -1.0641774e-06           4
23.9473472254256           19.3095634913867           -1.0262921           -9.6452131e-06           2.9129448e-07           5.0411811e-07           5
-4.55668769998592           -8.57535752046794           -3.1006903           8.6607463e-06           4.8574458e-08           4.8101788e-07           3
-20.5254578996393           -12.4064543089606           2.086851           8.3773277e-06           4.9906865e-06           1.2574803e-06           5
28.2187279023005           -6.98331022394307           4.6190294           1.1284622e-05           2.718179e-06           -5.0864794e-06           3
-7.84389226964757           21.0280835394722           0.28255322           -1.4066386e-05           3.4716052e-07           -8.5714772e-07           3
-0.324769381457863           -7.20375116635154           -4.1407439           7.6310814e-06           -2.7111791e-06           -1.8725365e-06           3
3.32149634497677           -16.585118930052           -0.1694663           8.5952181e-06           -3.437773e-06           -7.954112e-06           3
-5.03338956585474           12.4511521735716           -0.13023825           -5.8155691e-06           9.6177331e-08           -6.2628147e-07           3
15.8359580407655           -14.7989821216227           -1.4424655           1.3178641e-05           1.1293045e-05           -4.4633723e-06           3
-5.30524388387574           6.99949252868048           -2.7444061           -1.6406931e-06           -3.4953342e-08           -2.2167362e-07           3
28.8972529452693           -27.9504209020723           -1.5192903           -2.2798023e-05           2.4581147e-05           3.1582504e-06           2
26.7009083655451           -12.3685563271421           -4.7035236           1.2366949e-05           -5.1713622e-06           1.3538263e-05           3
