36           34           0.489547           0.871977           1           0.000893068           8.93068e-05           9.59631e-07
45           29           -0.989379           0.14536           1           0.00146897           0.000146897           2.28435e-07
54           1           0.433292           -0.901254           0           0.00454356           0.000114437           1.60536e-07
61           25           0.775353           0.631528           0           0.00679851           -0.000429844           7.41869e-08
68           0           0.701873           0.712302           0           0.00369262           0.000329753           1.10722e-07
73           45           -0.996597           0.0824262           0           0.00332133           -0.000278482           1.30175e-09
74           12           -0.927952           0.3727           0           0.00125105           0.000112663           3.14021e-08
76           64           -0.385528           0.922696           0           0.00722851           0.000169347           1.24995e-07
78           10           0.864193           -0.503161           0           0.00324034           -2.31958e-05           5.0197e-08
81           35           -0.577893           -0.816113           0           0.00413172           -0.000254901           7.37423e-08
87           34           0.999608           0.0279971           1           0.00131304           0.000131304           7.45118e-07
87           36           0.384464           -0.92314           1           0.00486978           -0.000486978           2.25352e-08
88           68           -0.671438           0.741061           0           0.00116559           1.43897e-05           1.11649e-07
91           9           -0.0139236           0.999903           1           0.00258133           -0.000258133           -7.16722e-07
93           42           -0.417214           -0.908808           0           0.000721352           -2.46421e-06           1.83104e-07
94           47           0.695216           -0.7188           0           0.00958221           0.000163869           1.02228e-07
97           62           -0.0516162           0.998667           0           0.00590519           0.000186501           1.89205e-07
98           22           -0.33533           0.942101           0           0.00193763           0.000178977           1.70684e-07
102           2           0.545684           0.837991           0           0.00314292           -0.000295061           1.43173e-07
103           4           -0.737698           -0.675131           0           0.00548291           0.000324255           8.62835e-08
105           55           -0.937836           0.34708           1           0.00305828           -0.000305828           -7.44497e-08
106           103           -0.998489           -0.0549537           0           0.00410086           0.000370858           2.24024e-10
109           60           0.958992           -0.283434           0           0.00136326           2.2062e-05           2.19242e-08
111           47           -0.550172           0.835051           0           0.0114442           -0.000372578           1.6861e-07
112           2           0.983621           -0.180248           0           0.00864376           0.000766446           -6.40753e-09
118           37           -0.876           0.482312           0           0.00435035           -0.000367101           4.42675e-08
122           10           -0.638648           0.769499           0           0.00439873           0.000338388           1.18298e-07
124           9           -0.999703           0.0243801           0           0.00304663           4.37198e-05           2.3594e-08
127           90           -0.525726           0.850654           0           0.00666712           -0.000366399           1.67293e-07
128           20           0.542711           0.83992           0           0.00691276           -0.00031803           1.41252e-07
128           38           -0.870638           -0.491925           0           0.0121493           0.000912618           4.92809e-08
131           32           0.889892           -0.45617           0           0.00115249           -3.40793e-05           3.84138e-08
141           50           0.916986           -0.39892           0           0.00530243           -0.000299854           3.58625e-08
142           71           -0.249676           -0.968329           0           0.00280937           6.47138e-05           2.10928e-07
144           116           0.999389           -0.03495           1           0.000691656           6.91656e-05           2.67082e-07
145           120           0.948698           -0.316183           0           0.00337106           0.000194057           1.19271e-08
146           80           0.593782           0.804626           1           0.00127402           -0.000127402           -3.10939e-08
147           7           0.218846           -0.975759           0           0.0048066           -0.000298857           2.08785e-07
148           17           -0.896185           0.443681           0           0.0051197           0.000102901           3.88262e-08
148           77           0.937192           0.348813           0           0.00377623           -0.000232951           2.13971e-08
149           139           0.967254           0.253808           1           0.000286881           2.86881e-05           7.63096e-07
151           61           -0.936288           0.351234           0           0.00100624           -9.09621e-05           2.69236e-08
151           108           0.999963           0.00858714           1           0.00114154           0.000114154           9.51437e-08
152           30           0.707625           0.706588           0           0.00474497           -0.000328718           9.08059e-08
154           50           -0.737116           0.675767           0           0.00592091           -0.000206928           8.99351e-08
155           72           -0.990445           -0.137909           1           0.000276461           -2.76461e-05           -5.68395e-08
157           101           0.998711           0.0507605           1           0.00362994           0.000362994           1.23553e-07
157           114           -0.0288731           -0.999583           1           0.00244485           -0.000244485           -8.06147e-07
157           122           -0.96303           -0.269393           0           0.0013964           3.05772e-05           1.27698e-08
160           53           0.971993           0.23501           1           0.000366194           3.66194e-05           2.94092e-06
160           66           -0.336143           -0.941811           1           0.000276954           2.76954e-05           2.84353e-06
161           47           0.987469           0.157814           0           0.004523           0.000230912           1.81538e-08
161           94           0.210002           0.977701           1           0.00028366           2.8366e-05           3.4524e-07
164           30           -0.971262           -0.238012           0           0.00455807           5.51636e-05           1.08886e-08
166           114           0.258793           0.965933           0           0.00155043           0.000124532           1.84409e-07
167           15           0.798637           -0.601813           0           0.00297615           -9.92201e-05           6.07846e-08
168           135           0.0256318           -0.999671           1           0.00414124           -0.000414124           1.28123e-07
170           37           0.0283201           0.999599           1           0.00143175           -0.000143175           -2.75456e-07
170           118           0.865411           0.501063           0           0.00203218           6.71243e-05           5.91445e-08
171           100           -0.90534           0.424687           0           0.00405552           -0.000342474           4.9293e-08
172           69           0.954971           -0.2967           0           0.00873512           -0.000165111           2.43658e-08
173           84           0.338229           -0.941064           0           0.00429694           0.000396741           1.783e-07
174           135           0.0683428           0.997662           0           0.0024711           0.000209018           1.84543e-07
176           53           -0.91061           -0.413268           0           0.0015023           -7.01269e-05           4.85328e-08
177           149           0.281101           0.959678           0           0.000633561           -1.52095e-05           1.90378e-07
180           26           -0.942436           -0.334388           1           0.00439692           0.000439692           4.6993e-07
180           172           -0.176051           0.984381           1           0.00524448           -0.000524448           -7.52431e-07
181           103           -0.0388067           -0.999247           1           0.00523518           -0.000523518           -2.66791e-07
182           162           -0.993189           0.116517           0           0.0101981           0.000491299           -2.26584e-08
184           49           -0.999824           -0.0187608           1           0.000543965           -5.43965e-05           -1.06904e-06
189           126           0.045748           0.998953           0           0.00553373           -0.00049           1.85119e-07
190           102           -0.403532           0.914966           0           0.00337847           1.21251e-05           1.71712e-07
194           141           0.960324           -0.278887           0           0.00597565           -0.000294165           7.97928e-09
197           179           0.543112           0.83966           0           0.00188475           3.80266e-05           1.5942e-07
198           123           -0.776893           -0.629633           0           0.00234081           -0.000172749           7.86312e-08
199           26           0.33598           0.941869           0           0.0060167           5.97135e-05           1.69368e-07
201           104           -0.000370745           -1           1           0.00130137           -0.000130137           -2.48561e-06
202           0           -0.567252           0.823544           0           0.00325431           -6.02886e-05           1.62604e-07
202           88           -0.834824           -0.550517           0           0.00101063           6.78062e-05           5.4625e-08
205           33           0.997255           0.0740442           0           0.00197758           -3.99718e-05           -1.42406e-10
205           85           -0.543132           0.839647           0           0.00950974           0.00052679           1.49387e-07
207           41           -0.919184           0.393829           0           0.000475432           2.77031e-05           1.93514e-08
210           110           -0.998581           -0.053255           1           0.00344966           0.000344966           1.00611e-06
212           67           0.313535           -0.949577           0           0.00307207           -0.000112772           1.75609e-07
213           34           -0.735806           0.677193           0           0.00239432           -0.00017899           8.27791e-08
215           175           -0.829298           0.558806           0           0.00925377           -0.000429917           8.47269e-08
217           94           -0.0198509           -0.999803           0           0.00658104           0.000569171           2.28871e-07
217           146           -0.987945           0.154805           0           0.00183214           6.96016e-05           6.39117e-09
218           30           -0.191107           -0.981569           0           0.00460796           -9.33748e-05           1.75577e-07
219           37           0.996454           -0.084141           0           0.00420465           0.000369842           -1.50768e-08
223           52           -0.968389           -0.249443           1           0.00425804           0.000425804           1.73004e-07
226           219           0.728468           -0.68508           0           0.00334707           5.49465e-05           1.3314e-07
229           201           0.984079           -0.177731           0           0.00242544           0.000179932           -7.56955e-10
230           28           0.989955           0.141386           1           0.000870091           8.70091e-05           6.21371e-07
230           118           -0.00403357           -0.999992           0           0.00204939           0.000145029           2.20671e-07
232           170           0.998651           -0.0519181           1           0.00215135           0.000215135           1.32643e-06
232           219           0.0593509           0.998237           0           0.00277179           -0.000263334           1.94729e-07
233           45           0.455418           -0.890278           0           0.00445089           0.000147454           1.80734e-07
234           169           -0.54089           -0.841094           0           0.00118574           3.04138e-05           1.44947e-07
235           163           -0.144635           -0.989485           1           0.00121606           -0.000121606           1.87596e-07
236           169           0.660051           -0.75122           0           0.00389091           3.03518e-05           1.00442e-07
238           88           0.138754           0.990327           0           0.00137507           -8.25633e-05           1.79168e-07
239           57           -0.235516           0.97187           0           0.00723107           -0.000135519           1.9384e-07
239           129           -0.958986           -0.283455           0           0.00219291           -5.46937e-06           1.01675e-08
240           12           0.00337582           -0.999994           1           0.00120713           -0.000120713           1.76393e-07
241           224           0.98866           0.150173           1           0.000245026           2.45026e-05           8.4332e-07
242           100           -0.741943           -0.670463           1           0.00039849           3.9849e-05           2.77819e-07
242           171           0.128672           -0.991687           0           0.00465425           2.62221e-05           1.84722e-07
244           99           -0.964487           0.264129           0           0.00417684           -0.00036955           1.05258e-08
244           107           0.958687           -0.284464           1           0.00486495           0.000486495           1.37432e-06
245           138           0.248543           -0.968621           1           0.00141674           -0.000141674           -1.42128e-06
245           171           -0.956966           -0.290199           0           0.00613529           -0.000102359           2.70394e-08
246           182           0.0780733           -0.996948           1           0.00411144           -0.000411144           -1.5789e-06
246           216           0.314021           0.949416           0           0.00401271           8.8233e-05           1.79342e-07
248           47           -0.278201           -0.960523           0           0.00162404           -0.000128514           2.09951e-07
249           105           -0.379312           0.925269           0           0.00153342           5.36642e-05           1.60589e-07
250           48           -0.598538           0.801095           0           0.00362039           -0.000228873           1.06849e-07
250           55           0.999785           -0.020736           0           0.00195847           0.000193078           -2.6908e-09
251           2           -0.999999           -0.0011503           0           0.00983258           -0.000471265           7.75837e-09
252           34           -0.908342           -0.418229           1           0.000671975           6.71975e-05           1.53302e-06
255           169           0.973854           0.227174           1           0.00178871           -0.000178871           -8.38501e-08
256           156           -0.000842993           -1           0           0.00102831           -8.74175e-05           1.85167e-07
257           186           0.392337           0.919822           0           0.0034219           0.000262554           1.58677e-07
259           257           0.975787           0.218724           0           0.00673663           0.000324529           8.96617e-09
261           69           -0.967517           0.252807           0           0.00871528           0.000241711           -1.63029e-09
262           161           0.482243           0.876038           1           0.00371477           -0.000371477           -1.07723e-06
264           199           0.676684           -0.736274           0           0.00221606           5.37893e-05           1.14965e-07
264           224           -0.971652           -0.236416           1           0.000901617           9.01617e-05           2.24171e-06
266           19           -0.926734           -0.375718           0           0.00293759           -0.000126408           2.69229e-08
267           50           0.15174           0.98842           0           0.00230183           0.00021654           2.18385e-07
267           154           0.888012           0.45982           0           0.00152836           0.000146162           4.00853e-08
267           211           0.104036           -0.994574           0           0.00628029           0.000453325           2.15297e-07
268           44           0.489618           0.871937           0           0.000569166           -1.9585e-05           1.79013e-07
269           42           0.600742           -0.799443           0           0.00702523           -0.00067345           1.43767e-07
269           93           0.996177           0.0873575           1           5.21879e-05           5.21879e-06           2.09492e-06
271           184           0.426914           -0.904292           1           0.00662378           -0.000662378           -6.68218e-07
272           164           -0.317095           -0.948394           0           0.00286901           0.000270355           2.13043e-07
273           9           0.0468576           -0.998902           0           0.00166574           -0.000117097           2.05798e-07
274           25           -0.25322           -0.967409           0           0.000187893           -1.52218e-05           1.68981e-07
274           214           -0.773006           0.634399           0           0.000244071           -9.04262e-06           6.47313e-08
275           150           0.978285           -0.207264           0           0.00106447           -6.55781e-07           -3.29512e-09
276           12           0.979479           -0.201547           0           0.00109924           -4.16079e-05           1.05217e-08
277           226           0.843773           -0.536701           0           0.00822644           -0.000811299           4.03266e-08
279           17           0.787957           -0.61573           0           0.00565227           -0.000183887           7.05985e-08
284           156           0.938724           0.344669           1           0.000119657           1.19657e-05           2.36093e-06
285           208           0.640294           0.76813           1           6.91732e-06           -6.91732e-07           -2.86881e-07
286           170           0.230989           0.972956           1           0.00187716           -0.000187716           -2.76087e-07
287           220           -0.98195           0.189138           0           0.0082765           -0.00070641           8.26919e-10
287           230           -0.510761           -0.859723           0           0.00187205           -6.55944e-05           1.56202e-07
292           272           -0.222012           -0.975044           0           0.00328031           -7.37561e-05           1.94476e-07
293           10           -0.941071           -0.338209           1           0.00153131           -0.000153131           -1.75158e-09
293           122           -0.290944           -0.95674           1           0.00303209           0.000303209           2.72936e-07
293           157           0.607881           -0.794028           0           0.00386157           -0.000148526           1.34905e-07
295           18           0.920567           0.390584           0           0.00402514           5.80079e-05           4.48302e-08
297           82           0.314665           -0.949203           0           0.00208457           0.000114301           1.69198e-07
297           133           0.913694           0.406404           1           0.00326869           -0.000326869           -1.48687e-06
297           183           -0.97436           -0.224993           0           0.00273389           0.000108702           1.15083e-08
298           228           -0.551571           -0.834128           0           0.00321329           -0.000123469           1.42044e-07
298           229           0.951346           -0.308126           1           0.00168175           0.000168175           2.68975e-06
300           179           -0.29299           -0.956116           1           0.00679739           -0.000679739           -3.67428e-07
302           259           0.970269           0.242028           0           0.0041108           -0.00038127           -2.90691e-09
303           35           -0.477577           0.87859           0           0.00864551           0.000285832           2.16772e-07
305           89           -0.397695           0.917518           1           0.0024837           0.00024837           9.74678e-07
305           280           -0.200375           -0.979719           1           0.00363284           -0.000363284           -2.45699e-06
307           199           0.967559           0.252644           0           0.00545168           0.000143206           -5.5226e-09
308           150           -0.933378           0.358894           1           0.00551088           0.000551088           4.89612e-07
308           196           0.865323           -0.501214           0           0.00490974           -0.000356698           4.38791e-08
309           135           -0.894026           0.448014           0           0.00261454           0.000260536           4.1072e-08
309           152           0.801621           -0.597832           0           0.00272411           -0.00018367           7.24472e-08
310           61           0.888157           0.45954           1           0.000182333           1.82333e-05           8.4271e-08
310           252           -0.0454556           -0.998966           0           0.000809115           -7.60719e-05           2.03714e-07
312           203           0.972216           0.234085           0           0.00537146           -0.000122383           1.72514e-08
313           116           -0.295889           0.955222           1           0.00031706           -3.1706e-05           -1.65009e-06
319           208           0.96813           -0.250449           1           1.95772e-05           -1.95772e-06           -6.16955e-08
319           285           0.421498           -0.906829           0           0.00408159           1.83854e-05           1.46185e-07
320           215           -0.985922           -0.167207           1           0.00285486           -0.000285486           -1.10932e-06
321           299           -0.549945           -0.835201           0           0.00115638           8.92266e-05           1.32089e-07
325           229           0.254065           -0.967187           0           0.00451904           -0.000170623           2.13924e-07
325           298           -0.75567           -0.654952           1           0.00180721           -0.000180721           -1.44621e-06
326           320           -0.0287678           -0.999586           0           0.00234185           -2.30184e-05           1.87247e-07
327           27           -0.381171           0.924505           0           0.00590817           0.000361807           1.76544e-07
328           179           -0.577952           0.816071           0           0.00669607           4.53144e-05           1.53948e-07
329           40           -0.969123           -0.246579           1           0.00076445           -7.6445e-05           -4.86487e-07
329           159           0.78685           -0.617144           1           0.00778366           -0.000778366           -4.7136e-07
329           215           -0.623133           0.782116           1           0.00943387           0.000943387           1.46171e-06
330           24           -0.238758           0.971079           0           0.00535622           0.000488625           2.01698e-07
330           150           0.271948           -0.962312           0           0.011097           -0.000986075           2.08051e-07
330           206           0.96641           -0.257005           0           0.00113407           3.25145e-05           1.27754e-08
332           312           0.926647           -0.375932           0           0.00672793           0.000519849           4.10808e-08
333           179           -0.989686           -0.143252           0           0.00191801           0.000162458           1.06525e-08
335           200           0.214051           0.976823           0           0.00112588           -5.06386e-05           2.17947e-07
335           235           0.20466           -0.978833           1           0.00275936           -0.000275936           1.31982e-07
336           29           0.599387           -0.800459           0           0.00265628           -0.000208917           1.33262e-07
336           190           -0.993569           0.113224           1           0.00267083           0.000267083           2.01934e-06
337           7           0.773508           0.633787           0           0.00186013           -0.000178769           7.2902e-08
338           113           0.928799           0.370583           0           0.00443059           -0.000280211           3.73327e-08
338           158           -0.946026           -0.324089           0           0.00787752           0.000617796           2.32173e-08
339           237           0.44655           -0.894759           0           0.00405962           -0.000170255           1.50827e-07
340           120           0.300991           0.953627           0           0.000918863           4.32674e-06           1.8282e-07
341           258           0.966632           0.25617           1           0.00186723           0.000186723           9.29428e-07
342           146           0.718933           0.69508           0           0.00221113           4.14108e-05           9.07412e-08
342           318           -0.462346           0.886699           1           0.00743942           -0.000743942           -2.22531e-07
343           222           0.992601           -0.121423           0           0.00386557           2.11476e-06           -6.10063e-09
343           324           -0.513146           0.858301           0           0.00827885           0.00056868           1.38715e-07
344           316           -0.163115           0.986607           1           0.00220386           -0.000220386           1.01596e-07
345           175           0.207783           -0.978175           0           0.00318653           -0.00030343           2.07044e-07
345           209           -0.999804           0.0197761           0           0.00667428           0.000140169           2.06137e-08
345           232           0.119661           0.992815           0           0.00234135           -0.000146848           2.48097e-07
345           286           0.991025           0.133676           0           0.00558572           0.000309808           -2.32701e-08
346           57           0.552463           -0.833538           0           0.00553444           0.000151184           1.38239e-07
346           58           -0.984608           -0.174775           1           0.00260437           -0.000260437           -6.14275e-07
348           93           -0.480307           -0.8771           0           0.000742262           -5.83193e-06           1.57808e-07
348           291           0.998863           -0.0476747           1           0.00146233           0.000146233           9.48053e-07
350           170           -0.666097           0.745865           0           0.00110175           4.74883e-05           1.14685e-07
350           286           -0.993311           -0.115473           0           0.00490161           -0.000362026           3.5017e-08
350           326           0.263239           -0.964731           0           0.00275902           0.000138982           1.64157e-07
351           147           -0.177936           -0.984042           0           0.00159335           9.47886e-05           2.12197e-07
352           253           -0.111723           -0.993739           0           0.00384653           -7.04538e-05           1.98813e-07
353           163           -0.946597           -0.322419           0           0.00589131           3.84493e-05           2.07806e-08
353           221           -0.0686757           -0.997639           0           0.00291247           -0.000254748           1.85942e-07
353           235           -0.730413           0.683005           0           0.00521425           6.61097e-05           9.96249e-08
354           127           -0.969629           0.244582           0           0.00660057           9.43461e-05           1.07531e-08
354           341           0.964528           0.26398           1           0.00035284           3.5284e-05           6.70372e-07
355           327           0.971           -0.239078           1           0.000465542           -4.65542e-05           -2.4675e-07
356           349           -0.189491           -0.981882           1           0.00184419           -0.000184419           -2.26458e-07
357           78           0.763446           -0.645872           0           0.000856388           -4.22268e-05           9.00132e-08
359           323           -0.915898           0.40141           0           0.002128           6.74978e-05           3.32491e-08
