-4.12357288424112           2.15928765454259           -1.4268834           6.9894183e-07           1.411218e-06           -6.7873324e-07           4
-12.8826669289119           -30.8929992609707           -1.0694153           2.6374376e-06           -6.0492487e-06           -3.5907287e-06           4
12.9110028807083           29.9435139386334           2.2250254           -5.8603071e-08           -1.7087605e-06           7.1966609e-06           3
-9.51718890672625           15.5433361015744           -0.021395831           -6.6308633e-06           2.8589309e-06           1.7641532e-06           4
-27.2102899734762           -2.98732612469915           1.4378665           5.96279e-06           -1.1525174e-06           -1.2745545e-06           4
-27.8570679945268           -6.94979893223641           -1.150135           3.9322926e-06           -6.4350247e-06           2.2996963e-06           4
-21.9100125961046           -6.14957320472608           -5.3612241           7.9073769e-06           1.2207011e-06           -1.1522486e-06           3
-17.3331230032861           3.97129279269287           0.79749803           -1.2350653e-06           6.0343583e-07           -1.2278074e-06           4
-7.78545553526261           -5.64213242900563           5.0009918           1.5391364e-06           3.8367816e-06           -1.8034044e-06           2
-19.8063159883112           -27.5035912294703           -1.5549276           -3.0432853e-06           -3.1437246e-06           -8.5820145e-07           4
23.936552638946           19.3103644257217           -1.0266221           -4.9355757e-06           -1.969821e-06           5.7887521e-07           5
-4.55373653243041           -8.57681345105378           -3.10071           2.2621302e-06           6.4804147e-07           2.7291521e-07           3
-20.5176087344381           -12.4086266289973           2.0850036           8.4490401e-07           1.212285e-06           2.2480047e-06           5
28.2162312488274           -6.98499310793947           4.6215002           8.4793496e-06           2.23413e-06           -3.1501476e-06           3
-7.85286636019794           21.0251494868569           0.28453038           -8.2918245e-06           5.9511177e-06           -3.8832009e-06           3
-0.322848564198446           -7.20326064878927           -4.1407753           2.7487353e-06           -6.6711108e-07           -1.6136033e-08           3
3.3312699664773           -16.5836191576025           -0.16439088           1.8787325e-06           -3.8625778e-06           -6.0385877e-06           3
-5.03961947753781           12.4496444477518           -0.12910444           -4.1529616e-06           2.3194935e-06           -2.1013334e-06           3
15.8419977173951           -14.8072021395478           -1.439886           3.6281803e-06           1.3438716e-05           -1.8815591e-06           3
-5.30940034660995           6.99807550590562           -2.7441608           -1.7169574e-06           2.3051302e-06           -4.1740342e-07           3
28.924264614759           -27.9594380214075           -1.521059           -2.4103187e-07           7.9344979e-06           4.46722e-06           3
